,Polarity
1858,2
8700,3
1260,1
19743,4
20873,4
20487,4
4724,3
21128,4
9167,3
12164,4
26302,4
8501,3
27590,4
9062,3
7643,3
29588,4
18612,4
12108,4
27951,4
15097,4
18042,4
1804,2
23795,4
15452,4
11360,4
13346,4
27827,4
26159,4
14165,4
14809,4
20441,4
27603,4
17544,4
7414,3
18079,4
18728,4
15104,4
21886,4
17505,4
12730,4
17013,4
22064,4
23768,4
13955,4
28884,4
20217,4
3348,2
381,0
11721,4
14559,4
12131,4
3905,3
15392,4
23739,4
14077,4
30181,4
18630,4
25283,4
13312,4
5098,3
14335,4
12526,4
1682,2
214,0
24868,4
29356,4
16266,4
8687,3
19014,4
19990,4
16127,4
14203,4
14505,4
799,1
17011,4
22752,4
21640,4
16986,4
9504,4
30087,4
29347,4
4562,3
9684,4
2456,2
26993,4
842,1
9233,3
9631,4
9994,4
12797,4
13571,4
13439,4
1238,1
13226,4
10144,4
17836,4
11611,4
28552,4
18843,4
5690,3
12157,4
4649,3
25355,4
10489,4
9861,4
2569,2
14492,4
28348,4
19957,4
7612,3
4852,3
27935,4
4445,3
20807,4
22353,4
14753,4
7796,3
6562,3
29023,4
19013,4
8976,3
29926,4
20790,4
27299,4
22758,4
10826,4
15270,4
13234,4
7791,3
16405,4
10392,4
6981,3
10827,4
11469,4
1404,2
26743,4
561,1
19174,4
17098,4
3147,2
3339,2
10117,4
9336,4
17885,4
8002,3
1331,2
11320,4
7602,3
29698,4
15028,4
11476,4
9813,4
5146,3
21821,4
5351,3
19121,4
22289,4
21557,4
27327,4
25356,4
27451,4
1885,2
22139,4
29449,4
10504,4
2816,2
1564,2
7405,3
19670,4
8594,3
26235,4
22350,4
9651,4
21562,4
22807,4
8724,3
3830,3
13750,4
17925,4
4723,3
27102,4
11671,4
28131,4
8424,3
13675,4
9296,4
12350,4
11968,4
29311,4
20445,4
9266,3
1764,2
25134,4
567,1
15707,4
21546,4
3401,3
11730,4
9528,4
9810,4
8472,3
26592,4
9903,4
23754,4
28773,4
58,0
22346,4
15495,4
3254,2
28172,4
26597,4
18482,4
2555,2
10012,4
17741,4
29466,4
22412,4
24389,4
12006,4
16516,4
10368,4
13837,4
19790,4
19782,4
27407,4
6089,3
24053,4
28758,4
26348,4
30103,4
2104,2
12374,4
29295,4
5912,3
28525,4
13618,4
17278,4
3569,3
25026,4
26350,4
16651,4
22389,4
21944,4
16725,4
22611,4
17564,4
3841,3
29313,4
9510,4
21386,4
28536,4
10911,4
2911,2
1239,1
23180,4
4935,3
13561,4
29529,4
6185,3
12807,4
15614,4
4997,3
4596,3
1696,2
23030,4
23223,4
4115,3
25614,4
27060,4
10189,4
23310,4
12203,4
24532,4
10434,4
24330,4
10452,4
13587,4
9665,4
22750,4
13150,4
27657,4
29831,4
4380,3
10168,4
5599,3
866,1
23147,4
6067,3
8030,3
601,1
8971,3
9356,4
11187,4
9930,4
14667,4
26602,4
1980,2
9290,4
24055,4
23060,4
23514,4
8066,3
15106,4
7985,3
2558,2
6853,3
5640,3
29982,4
8015,3
11245,4
4769,3
2272,2
27619,4
17994,4
16538,4
15433,4
12176,4
28640,4
9385,4
26880,4
22275,4
5502,3
13545,4
20290,4
15925,4
12761,4
7645,3
26967,4
9164,3
1573,2
17815,4
15168,4
11144,4
28173,4
5169,3
17438,4
3296,2
11275,4
733,1
16502,4
14911,4
9303,4
8326,3
334,0
7162,3
14110,4
213,0
28901,4
2303,2
6450,3
28335,4
18617,4
11603,4
3599,3
1458,2
10916,4
19742,4
16633,4
19289,4
25073,4
4862,3
9595,4
26843,4
25848,4
23753,4
6585,3
9685,4
19273,4
930,1
12424,4
16780,4
4940,3
825,1
16239,4
11193,4
10082,4
458,0
9411,4
19852,4
10032,4
3513,3
26570,4
27679,4
26851,4
28197,4
26041,4
950,1
2790,2
12044,4
4257,3
24175,4
24147,4
29520,4
4131,3
18226,4
26245,4
8379,3
8280,3
6470,3
14769,4
5886,3
3735,3
9033,3
28138,4
20904,4
22680,4
5262,3
17924,4
17174,4
10506,4
20115,4
2302,2
24857,4
22273,4
28375,4
25418,4
13462,4
1806,2
2599,2
30075,4
2737,2
1056,1
28297,4
18392,4
17342,4
3123,2
7683,3
21722,4
18254,4
7921,3
11266,4
18242,4
23848,4
16044,4
26412,4
16025,4
15469,4
24559,4
8117,3
7545,3
29047,4
26821,4
25913,4
21192,4
10501,4
29045,4
5929,3
2053,2
26620,4
24545,4
9188,3
11108,4
17819,4
15156,4
28,0
9902,4
358,0
3223,2
15734,4
18015,4
18140,4
22200,4
5724,3
18920,4
3732,3
15804,4
17768,4
14063,4
6871,3
121,0
6919,3
23792,4
5660,3
13980,4
331,0
4779,3
20168,4
2412,2
5603,3
2590,2
16157,4
11298,4
26934,4
11085,4
19026,4
4970,3
5227,3
1226,1
13646,4
21903,4
13342,4
26178,4
3175,2
78,0
21890,4
29485,4
28445,4
13284,4
29548,4
9307,4
28588,4
27343,4
22092,4
26060,4
23493,4
24556,4
20912,4
18390,4
4941,3
15966,4
14804,4
6316,3
22040,4
1809,2
7115,3
13555,4
17910,4
5625,3
1975,2
29068,4
27926,4
17470,4
25495,4
6913,3
1410,2
10870,4
17549,4
20636,4
29894,4
6815,3
12231,4
3268,2
9158,3
12663,4
10157,4
12562,4
1797,2
22223,4
24931,4
11127,4
11918,4
3073,2
5479,3
8011,3
10293,4
7002,3
22572,4
14261,4
4687,3
20837,4
24622,4
8885,3
8719,3
22414,4
14604,4
12776,4
8124,3
12713,4
10861,4
6951,3
10304,4
17495,4
21096,4
8316,3
23355,4
4487,3
12412,4
6989,3
7116,3
9668,4
16214,4
27756,4
7425,3
2977,2
10009,4
9655,4
8899,3
26298,4
19283,4
17273,4
20594,4
2042,2
25486,4
5758,3
957,1
30204,4
2183,2
8955,3
19571,4
7266,3
23292,4
25843,4
9883,4
24269,4
11172,4
6968,3
17610,4
29144,4
17090,4
2105,2
9914,4
26275,4
25923,4
7888,3
894,1
18626,4
11569,4
14942,4
15680,4
7473,3
10396,4
20344,4
3955,3
28027,4
28641,4
29033,4
29388,4
8407,3
21145,4
18478,4
8168,3
29493,4
10799,4
25673,4
26084,4
23784,4
1490,2
17253,4
10756,4
2773,2
5497,3
26808,4
17981,4
28864,4
27882,4
12941,4
6140,3
12313,4
14908,4
29603,4
19103,4
2197,2
17327,4
9417,4
26949,4
26096,4
14194,4
16098,4
10309,4
7408,3
26249,4
28759,4
17890,4
9478,4
3996,3
11971,4
27925,4
15383,4
4268,3
14339,4
2185,2
21961,4
21828,4
74,0
24242,4
4076,3
23055,4
13314,4
14916,4
3992,3
14992,4
22942,4
25610,4
15856,4
2554,2
7424,3
9414,4
25059,4
4127,3
20619,4
13374,4
3198,2
26677,4
17946,4
8863,3
5205,3
17326,4
21149,4
7542,3
22695,4
11800,4
17551,4
22239,4
25398,4
26431,4
2588,2
6173,3
22794,4
20932,4
240,0
21187,4
16870,4
26230,4
24159,4
5266,3
4835,3
1643,2
8960,3
1326,2
14689,4
1605,2
25310,4
2474,2
29467,4
1060,1
26656,4
5083,3
18314,4
7787,3
11146,4
24722,4
5883,3
5569,3
25370,4
17406,4
20698,4
12045,4
14254,4
1623,2
26166,4
1877,2
1779,2
2070,2
18928,4
8121,3
5307,3
552,1
6302,3
25633,4
24149,4
26268,4
5221,3
28054,4
10946,4
18500,4
12444,4
10903,4
24470,4
7307,3
16951,4
19058,4
28070,4
26815,4
20686,4
28433,4
14971,4
15647,4
15933,4
10618,4
24056,4
22915,4
9490,4
28056,4
19296,4
18146,4
18434,4
14397,4
4125,3
27336,4
1312,2
15924,4
2029,2
20537,4
2094,2
28040,4
1530,2
6804,3
18388,4
20512,4
5658,3
24138,4
8246,3
5692,3
28415,4
22511,4
5412,3
9726,4
4202,3
8094,3
28423,4
28755,4
13309,4
6114,3
12478,4
18055,4
25351,4
28560,4
13220,4
2290,2
3727,3
22314,4
21456,4
22829,4
13725,4
29380,4
17751,4
11932,4
21735,4
22269,4
19847,4
14506,4
24516,4
19755,4
20786,4
29632,4
17060,4
13235,4
21939,4
12160,4
6818,3
26241,4
6158,3
18678,4
18393,4
20569,4
28169,4
4767,3
10959,4
3376,2
16231,4
10667,4
12705,4
4842,3
6691,3
24815,4
4778,3
17648,4
21874,4
17639,4
13948,4
8906,3
25253,4
5873,3
16336,4
17392,4
13851,4
10467,4
26483,4
7365,3
2352,2
23331,4
18824,4
12926,4
8551,3
26349,4
8842,3
15510,4
13187,4
2874,2
4616,3
5413,3
11674,4
14314,4
11589,4
3808,3
10595,4
22439,4
16923,4
25083,4
9249,3
529,0
25321,4
14031,4
26977,4
30191,4
123,0
21284,4
15982,4
9983,4
28952,4
2323,2
2342,2
11850,4
26243,4
14606,4
5910,3
14872,4
30040,4
17168,4
19934,4
15516,4
20457,4
48,0
17286,4
15344,4
3238,2
14660,4
16140,4
21200,4
232,0
23240,4
2875,2
8939,3
980,1
3058,2
21222,4
29534,4
17889,4
11158,4
24544,4
26446,4
7349,3
2995,2
21646,4
11125,4
26168,4
14321,4
4497,3
28247,4
26744,4
4222,3
3169,2
17942,4
11462,4
5399,3
14052,4
23311,4
25712,4
2462,2
28316,4
30196,4
13585,4
7308,3
28331,4
25961,4
1032,1
29599,4
18769,4
353,0
15224,4
22850,4
226,0
29235,4
29182,4
2544,2
28785,4
24253,4
570,1
28333,4
10566,4
24604,4
3441,3
3993,3
8115,3
19573,4
30030,4
14835,4
29694,4
29803,4
3591,3
18773,4
26394,4
29922,4
26781,4
17622,4
27943,4
13905,4
27089,4
16365,4
29108,4
11103,4
12269,4
7799,3
14423,4
15030,4
9769,4
25156,4
2884,2
26609,4
24131,4
28834,4
23978,4
10167,4
21693,4
28875,4
14868,4
4155,3
19554,4
18007,4
4050,3
8217,3
10771,4
26118,4
16387,4
24258,4
25822,4
26655,4
15124,4
2836,2
23609,4
10983,4
10895,4
3940,3
24584,4
25853,4
21742,4
29112,4
23407,4
19455,4
12226,4
7900,3
23533,4
4005,3
2201,2
2937,2
10302,4
20862,4
4418,3
5747,3
173,0
645,1
21897,4
23319,4
5139,3
1571,2
7585,3
11147,4
10214,4
1052,1
25284,4
14736,4
19298,4
8578,3
19343,4
9762,4
26029,4
10922,4
28769,4
23244,4
8415,3
12727,4
25316,4
24939,4
18866,4
18711,4
357,0
23485,4
5999,3
13225,4
1181,1
27264,4
3451,3
15121,4
23568,4
13029,4
3179,2
9878,4
15479,4
8662,3
28063,4
21272,4
25176,4
24637,4
16926,4
3643,3
3613,3
25333,4
11179,4
13276,4
17102,4
16376,4
5245,3
6865,3
7544,3
20093,4
11499,4
27508,4
9662,4
14131,4
19233,4
17294,4
14192,4
23309,4
22968,4
8334,3
11861,4
8012,3
21341,4
17917,4
25215,4
2650,2
8771,3
8218,3
3303,2
12864,4
20448,4
16224,4
715,1
119,0
10410,4
4666,3
2072,2
7567,3
6230,3
18330,4
320,0
10772,4
5391,3
25639,4
14776,4
13708,4
13144,4
15325,4
6634,3
21189,4
5824,3
27757,4
15283,4
5548,3
14651,4
16857,4
4224,3
20271,4
13456,4
407,0
4984,3
11659,4
9539,4
25403,4
6485,3
19093,4
25546,4
15067,4
3595,3
6416,3
9389,4
5597,3
19291,4
21619,4
2641,2
28701,4
22263,4
25021,4
24294,4
6773,3
14578,4
16234,4
18251,4
30013,4
27484,4
1525,2
29985,4
684,1
26146,4
5941,3
7333,3
16683,4
10288,4
2990,2
12649,4
1878,2
1087,1
18374,4
6907,3
14762,4
10881,4
27609,4
3448,3
17915,4
26668,4
17201,4
26696,4
25085,4
10333,4
14927,4
24721,4
21668,4
8560,3
30156,4
4965,3
8886,3
25152,4
17517,4
18699,4
27889,4
29557,4
8659,3
19095,4
18834,4
19644,4
26761,4
16980,4
23203,4
22746,4
6217,3
20349,4
12985,4
6683,3
5751,3
26863,4
9118,3
13612,4
580,1
27029,4
27566,4
27085,4
15464,4
17092,4
20519,4
26990,4
28711,4
8861,3
10719,4
24951,4
17649,4
2287,2
16328,4
5697,3
28651,4
13800,4
20959,4
27748,4
14705,4
20984,4
1011,1
21250,4
13197,4
11826,4
17337,4
27162,4
21290,4
20387,4
18236,4
14891,4
8188,3
1427,2
27763,4
26698,4
14326,4
14566,4
14142,4
24654,4
12027,4
24184,4
699,1
10934,4
3499,3
9344,4
4236,3
21136,4
14145,4
10660,4
25609,4
13668,4
17039,4
11767,4
29668,4
5576,3
3935,3
20922,4
3683,3
23642,4
17228,4
6874,3
5185,3
14466,4
16383,4
3611,3
10587,4
20256,4
24645,4
11280,4
2572,2
24648,4
15371,4
22436,4
29136,4
1185,1
16513,4
21056,4
8047,3
3202,2
12257,4
17682,4
19606,4
13728,4
1489,2
8311,3
25870,4
14134,4
12406,4
17235,4
27941,4
4198,3
19917,4
25087,4
4211,3
6578,3
14322,4
17367,4
6687,3
15717,4
25952,4
24511,4
15497,4
14079,4
876,1
21069,4
29333,4
25872,4
405,0
4492,3
3109,2
29612,4
7196,3
16940,4
15190,4
10591,4
11583,4
12466,4
3373,2
12370,4
8020,3
12378,4
6978,3
18686,4
18159,4
29426,4
28183,4
7128,3
29013,4
712,1
3547,3
15687,4
4641,3
13526,4
16190,4
25054,4
7189,3
5661,3
3204,2
6735,3
29256,4
12242,4
4082,3
30144,4
2654,2
11871,4
9288,4
9352,4
2472,2
17024,4
3875,3
22563,4
27082,4
19114,4
843,1
13536,4
24701,4
8786,3
1190,1
22681,4
8259,3
16493,4
8255,3
5024,3
15537,4
17028,4
21942,4
29898,4
19662,4
26856,4
7950,3
27956,4
3463,3
23126,4
16150,4
9132,3
2026,2
25386,4
24313,4
25278,4
5710,3
4062,3
24507,4
4822,3
28724,4
17360,4
21109,4
3739,3
19896,4
21228,4
7600,3
22196,4
13411,4
4045,3
25735,4
9375,4
23106,4
19432,4
25596,4
4340,3
3723,3
8572,3
19302,4
21987,4
6631,3
27754,4
20052,4
18043,4
15818,4
12080,4
17330,4
1221,1
2934,2
8775,3
9427,4
7382,3
2687,2
22329,4
27617,4
19530,4
18707,4
28201,4
886,1
29836,4
4443,3
12207,4
25607,4
3968,3
10975,4
7842,3
28122,4
21372,4
8232,3
14956,4
13437,4
6589,3
4780,3
24982,4
12736,4
1001,1
2733,2
21691,4
19365,4
9886,4
21232,4
17814,4
22704,4
20633,4
23211,4
11423,4
7942,3
18715,4
16475,4
3883,3
8606,3
27587,4
5233,3
27512,4
17557,4
660,1
5902,3
2943,2
16557,4
28254,4
5717,3
9793,4
3096,2
27573,4
8605,3
24307,4
6261,3
13806,4
20039,4
12830,4
6120,3
5166,3
13860,4
11439,4
11451,4
28482,4
27534,4
24110,4
17948,4
3716,3
3382,2
9641,4
15372,4
2714,2
25729,4
11916,4
29667,4
25910,4
1956,2
28453,4
14439,4
28910,4
30100,4
2931,2
20270,4
13853,4
9672,4
23127,4
21895,4
25510,4
27459,4
16573,4
4688,3
952,1
28692,4
20121,4
27664,4
20144,4
16970,4
16912,4
8526,3
8789,3
17086,4
18394,4
12409,4
6848,3
18982,4
23177,4
29410,4
29186,4
28833,4
19128,4
13087,4
23322,4
28498,4
2671,2
8695,3
18758,4
17009,4
8530,3
28860,4
743,1
29638,4
22694,4
24352,4
14364,4
15207,4
14561,4
23993,4
23087,4
22702,4
9692,4
10383,4
6606,3
761,1
21857,4
29287,4
22559,4
16168,4
26333,4
24997,4
6303,3
20825,4
16839,4
8241,3
15388,4
22342,4
5763,3
28972,4
16015,4
30151,4
18513,4
7711,3
8730,3
9845,4
16099,4
6056,3
19468,4
27669,4
8023,3
1287,2
14032,4
12965,4
30130,4
7129,3
11517,4
8834,3
29180,4
19135,4
20631,4
9215,3
26171,4
29755,4
27775,4
25358,4
5201,3
9501,4
1568,2
745,1
11812,4
11089,4
1698,2
16498,4
2613,2
7114,3
6920,3
20408,4
4801,3
779,1
17667,4
8682,3
26945,4
17431,4
18,0
2283,2
3256,2
7431,3
5278,3
14007,4
21538,4
7052,3
30048,4
25475,4
12249,4
11424,4
14273,4
26063,4
13192,4
6784,3
3293,2
17331,4
3365,2
10557,4
366,0
20622,4
11235,4
12036,4
4795,3
8904,3
19817,4
17254,4
1665,2
28371,4
21441,4
1189,1
4564,3
13755,4
28060,4
23630,4
3420,3
26169,4
12933,4
1430,2
12739,4
24162,4
6785,3
11567,4
17615,4
15229,4
2167,2
1824,2
15729,4
7881,3
4643,3
5264,3
8324,3
20002,4
16097,4
12669,4
21191,4
528,0
3141,2
25566,4
11860,4
2025,2
22203,4
18361,4
12067,4
19589,4
11842,4
2882,2
8427,3
7642,3
24394,4
24741,4
26459,4
1317,2
6379,3
5578,3
6557,3
15974,4
15467,4
25581,4
18307,4
18432,4
10345,4
22032,4
7204,3
26704,4
29744,4
20556,4
15457,4
8913,3
21761,4
5761,3
11789,4
17179,4
1560,2
19363,4
30099,4
24515,4
5636,3
3061,2
17518,4
17078,4
27746,4
21561,4
7472,3
12746,4
4246,3
30011,4
15488,4
9729,4
11734,4
13942,4
28677,4
26195,4
28784,4
13423,4
4650,3
28806,4
7512,3
10890,4
144,0
30076,4
23034,4
27418,4
9518,4
14448,4
1229,1
23339,4
27441,4
9431,4
14393,4
28676,4
25646,4
20682,4
25868,4
6090,3
20666,4
4335,3
15253,4
29880,4
792,1
11270,4
15110,4
18550,4
23295,4
16158,4
12638,4
8008,3
28447,4
25050,4
13289,4
15201,4
14571,4
19780,4
4694,3
17801,4
22469,4
26516,4
155,0
11705,4
23577,4
8212,3
25088,4
9095,3
157,0
24525,4
3137,2
25233,4
1575,2
13679,4
562,1
2184,2
12238,4
500,0
26046,4
2362,2
17714,4
152,0
29286,4
25975,4
25282,4
1382,2
18572,4
19878,4
19270,4
21126,4
16059,4
19757,4
3779,3
7264,3
9713,4
17690,4
5549,3
20085,4
24317,4
4893,3
21634,4
15833,4
12920,4
17123,4
4197,3
27325,4
20071,4
21446,4
19074,4
12647,4
2157,2
6985,3
1005,1
13553,4
16238,4
16527,4
23289,4
24027,4
15992,4
7511,3
21666,4
18292,4
21518,4
28278,4
3621,3
5930,3
17061,4
29119,4
13131,4
19465,4
9080,3
4212,3
16449,4
14583,4
14437,4
29719,4
20986,4
13792,4
10511,4
22433,4
22783,4
13481,4
4384,3
3214,2
2679,2
27769,4
3227,2
2611,2
27018,4
18023,4
29083,4
27739,4
17404,4
3166,2
11046,4
27973,4
19596,4
14223,4
22639,4
2503,2
15244,4
12058,4
29187,4
8249,3
18182,4
20690,4
7953,3
9166,3
13157,4
26614,4
7931,3
14511,4
18419,4
15843,4
29785,4
3192,2
12732,4
5415,3
28533,4
17333,4
7255,3
7067,3
16795,4
17881,4
3978,3
5610,3
5476,3
11596,4
14695,4
17703,4
24198,4
10949,4
21782,4
17220,4
8478,3
16062,4
11337,4
5345,3
1889,2
11105,4
30022,4
17920,4
9395,4
1,0
2757,2
21633,4
13609,4
22276,4
10900,4
9366,4
7087,3
2191,2
23585,4
4071,3
28624,4
540,0
12212,4
5913,3
17373,4
12124,4
12611,4
15670,4
25585,4
23280,4
24887,4
8849,3
9927,4
14572,4
15465,4
9258,3
16954,4
6574,3
26829,4
18757,4
8264,3
15233,4
1939,2
25744,4
23202,4
17950,4
24400,4
24024,4
29819,4
1335,2
4432,3
8471,3
20730,4
22928,4
14155,4
6180,3
23597,4
2648,2
6684,3
19021,4
29029,4
13015,4
20499,4
13556,4
8151,3
9312,4
3827,3
5151,3
28726,4
9779,4
4699,3
23072,4
243,0
16426,4
15777,4
27797,4
23142,4
27502,4
11698,4
7617,3
1896,2
23135,4
19431,4
2567,2
24539,4
1847,2
2453,2
8400,3
6756,3
22134,4
16969,4
4632,3
15247,4
14232,4
27479,4
6501,3
2153,2
10241,4
3838,3
28150,4
5034,3
2860,2
503,0
11682,4
928,1
13676,4
13544,4
4347,3
24948,4
231,0
29815,4
24437,4
2792,2
13611,4
11947,4
14663,4
9441,4
24076,4
11338,4
6097,3
4969,3
5664,3
19219,4
8022,3
23020,4
1145,1
24316,4
10601,4
1590,2
10495,4
1731,2
3206,2
10563,4
11761,4
7442,3
25541,4
29631,4
6344,3
10008,4
2976,2
10695,4
29844,4
12703,4
2772,2
7663,3
26456,4
23939,4
26639,4
14099,4
15496,4
24977,4
15108,4
16726,4
11045,4
16114,4
9223,3
1528,2
6154,3
24845,4
4286,3
19410,4
28527,4
28273,4
6891,3
3252,2
28491,4
6559,3
8107,3
14947,4
29802,4
16170,4
19509,4
4499,3
11593,4
25553,4
13963,4
14966,4
16069,4
21411,4
18904,4
21574,4
3834,3
20903,4
16756,4
5677,3
28697,4
9468,4
29579,4
4235,3
29959,4
8903,3
9386,4
23328,4
15940,4
10337,4
28673,4
8704,3
27067,4
995,1
8189,3
5558,3
26833,4
15223,4
21731,4
24234,4
20557,4
10690,4
4725,3
6524,3
15737,4
3203,2
23937,4
29682,4
21747,4
16228,4
9435,4
6064,3
15330,4
12141,4
19815,4
15808,4
18165,4
29417,4
1409,2
29229,4
7587,3
23743,4
8969,3
25810,4
374,0
6248,3
24273,4
9959,4
18238,4
23038,4
19108,4
26039,4
2250,2
5684,3
9050,3
5495,3
5011,3
13723,4
20518,4
3211,2
21183,4
9328,4
468,0
18589,4
25567,4
621,1
6488,3
20729,4
17160,4
11533,4
13267,4
8338,3
18160,4
13802,4
16966,4
2767,2
29506,4
24688,4
27714,4
20696,4
24326,4
10192,4
13934,4
23703,4
7535,3
18734,4
21590,4
14671,4
26598,4
7924,3
6324,3
23607,4
25779,4
21932,4
27747,4
7172,3
15828,4
11888,4
16265,4
10776,4
15865,4
23677,4
30107,4
23139,4
6465,3
26126,4
20897,4
6812,3
26534,4
16249,4
1045,1
9334,4
19070,4
9666,4
1600,2
16226,4
10134,4
3852,3
25867,4
21245,4
28751,4
17984,4
27372,4
22700,4
2968,2
5667,3
14926,4
6432,3
25912,4
1538,2
21230,4
2413,2
3488,3
19115,4
21402,4
4301,3
20278,4
1408,2
902,1
18317,4
27130,4
14344,4
24266,4
15530,4
2984,2
28237,4
11152,4
27768,4
28991,4
1146,1
737,1
11335,4
3136,2
7440,3
4656,3
12756,4
2846,2
7755,3
805,1
17529,4
23099,4
19096,4
180,0
11706,4
17991,4
14098,4
10014,4
17589,4
27149,4
200,0
14964,4
17334,4
20227,4
13211,4
23687,4
16650,4
12019,4
27715,4
27192,4
17957,4
13557,4
27497,4
15444,4
7687,3
26654,4
16222,4
66,0
4781,3
22164,4
11689,4
16051,4
27356,4
5107,3
7044,3
2618,2
26095,4
20741,4
17410,4
27537,4
6325,3
793,1
3388,2
29656,4
6104,3
8492,3
17049,4
25364,4
13738,4
25684,4
1208,1
12738,4
520,0
17261,4
4540,3
21992,4
10429,4
23204,4
17841,4
23829,4
14943,4
19463,4
18343,4
6294,3
14485,4
7377,3
5839,3
2100,2
28073,4
8393,3
16634,4
16274,4
22479,4
1484,2
15550,4
18710,4
4644,3
10041,4
24798,4
7494,3
21551,4
4888,3
23637,4
223,0
12898,4
20444,4
23413,4
19333,4
4310,3
18890,4
17871,4
6597,3
7171,3
9632,4
12692,4
5731,3
18068,4
26729,4
28990,4
29842,4
2932,2
18510,4
23296,4
910,1
19462,4
7302,3
19148,4
11834,4
2218,2
8649,3
9897,4
18827,4
8376,3
28495,4
26031,4
6895,3
25991,4
14754,4
15000,4
11677,4
24265,4
16550,4
26955,4
7398,3
2626,2
8122,3
29514,4
2192,2
4404,3
9742,4
30003,4
24422,4
14042,4
1090,1
22204,4
17474,4
4594,3
3212,2
25788,4
3038,2
21845,4
1911,2
21954,4
18782,4
20184,4
20424,4
6069,3
3788,3
495,0
22676,4
1198,1
1393,2
5088,3
16614,4
17414,4
4827,3
10502,4
28281,4
6139,3
2892,2
4241,3
19113,4
4146,3
28275,4
2938,2
9045,3
21463,4
12527,4
6790,3
15329,4
9381,4
18191,4
27025,4
12844,4
19504,4
29412,4
5683,3
28757,4
14224,4
5814,3
15068,4
5372,3
25144,4
13251,4
19814,4
26201,4
25005,4
18136,4
10365,4
22958,4
21458,4
10256,4
11776,4
7823,3
6996,3
23887,4
30167,4
13264,4
10676,4
10130,4
9826,4
15221,4
12929,4
29801,4
6802,3
5506,3
9360,4
22217,4
3845,3
29933,4
1811,2
7253,3
17277,4
4752,3
10236,4
23096,4
2068,2
20948,4
9451,4
19771,4
24446,4
12694,4
28396,4
8031,3
3396,2
19518,4
27466,4
6006,3
27650,4
23100,4
8675,3
2061,2
22030,4
17613,4
7375,3
13024,4
15675,4
29019,4
14288,4
1096,1
19077,4
15805,4
26763,4
18167,4
25046,4
18656,4
20148,4
5730,3
15645,4
24827,4
14825,4
3922,3
2987,2
3977,3
1714,2
14662,4
308,0
4116,3
20330,4
19876,4
24118,4
10021,4
18051,4
9890,4
2354,2
27183,4
23508,4
25040,4
27963,4
21239,4
9200,3
2093,2
6580,3
17822,4
6587,3
20800,4
20458,4
5530,3
11511,4
28151,4
10092,4
30025,4
4333,3
8692,3
27929,4
20994,4
9265,3
27309,4
24154,4
17376,4
3421,3
19535,4
5595,3
12028,4
30136,4
15655,4
2438,2
23605,4
5585,3
19018,4
934,1
8291,3
25248,4
12322,4
18178,4
11950,4
8836,3
3176,2
22638,4
19643,4
7774,3
6674,3
23849,4
9315,4
12989,4
10030,4
26345,4
29264,4
9809,4
5888,3
22961,4
5976,3
9966,4
11584,4
23751,4
19029,4
26155,4
18300,4
6203,3
6870,3
13281,4
9252,3
23615,4
23334,4
16337,4
26372,4
5621,3
425,0
16455,4
19158,4
16947,4
4016,3
5687,3
29077,4
27008,4
11616,4
1751,2
1201,1
10162,4
17186,4
29944,4
913,1
20384,4
8504,3
17663,4
7952,3
6189,3
2112,2
8084,3
14154,4
26184,4
8089,3
11059,4
12430,4
9488,4
25512,4
26017,4
10114,4
7350,3
21607,4
6644,3
5283,3
2696,2
10264,4
17224,4
10830,4
25883,4
30180,4
1500,2
698,1
25485,4
6472,3
26637,4
19002,4
22132,4
7515,3
1319,2
7992,3
15205,4
3774,3
29532,4
5111,3
4463,3
20516,4
14141,4
21440,4
11529,4
7499,3
16499,4
8916,3
23744,4
1456,2
512,0
22226,4
16388,4
22627,4
5480,3
6025,3
28816,4
9116,3
29882,4
19193,4
12497,4
17721,4
4450,3
13013,4
10508,4
18107,4
26321,4
8859,3
17433,4
1562,2
9291,4
1228,1
15629,4
25979,4
2606,2
13382,4
23092,4
13302,4
11809,4
12936,4
22577,4
393,0
18291,4
18010,4
10255,4
3646,3
11586,4
8595,3
6840,3
15896,4
17292,4
15015,4
956,1
15935,4
14642,4
28072,4
24362,4
23809,4
2593,2
18608,4
13279,4
275,0
21363,4
3675,3
19235,4
25336,4
7140,3
29920,4
9439,4
28305,4
4701,3
17541,4
7861,3
20460,4
9151,3
24412,4
14627,4
10974,4
14248,4
14657,4
5680,3
9461,4
16360,4
10554,4
3694,3
21127,4
25415,4
18753,4
27491,4
605,1
20793,4
22498,4
1676,2
24491,4
8263,3
1922,2
7988,3
29275,4
25307,4
21280,4
265,0
378,0
18808,4
20860,4
1488,2
12881,4
13834,4
16606,4
5777,3
18063,4
24619,4
27199,4
25207,4
951,1
25140,4
9847,4
20234,4
19522,4
16250,4
13637,4
11120,4
18639,4
28405,4
22277,4
27031,4
6694,3
19669,4
21223,4
25986,4
25753,4
28111,4
301,0
28383,4
20722,4
17658,4
8133,3
11700,4
2065,2
20946,4
10652,4
22107,4
10358,4
19005,4
10488,4
18327,4
13683,4
20402,4
30097,4
14531,4
9012,3
6954,3
7267,3
25972,4
8110,3
20993,4
17020,4
27231,4
14295,4
3197,2
18477,4
14866,4
7516,3
26796,4
5675,3
24264,4
14785,4
26231,4
25044,4
22181,4
2108,2
4163,3
7646,3
6063,3
15824,4
20870,4
25187,4
29901,4
18410,4
6876,3
2621,2
14704,4
16666,4
4102,3
